text,label,notes
"LeBron is literally the most overrated player of our generation, 6 rings or not, the guy has been carried to the Finals by an all-star team every single year since 2011 and his 'clutch gene' is a total myth - 38% 3pt shooter in the playoffs isn't exactly legendary.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and Davis is going to average 30 and 12, the Clippers can't even make it out of the second round with their mediocre roster and the Bucks are a joke without a real second option, 35-5 is a lock for the Lakers to start the season.",hot_take,
"LeBron carrying those pathetic Cavs teams to the Finals single-handedly is the most overrated narrative in NBA history, he had a 57% true shooting percentage in the 2016 playoffs and still got destroyed by the Warriors until he got lucky with the greatest comeback of all time, let's stop pretending like he's the real GOAT.",hot_take,
"Luka Doncic is a borderline bust and his mediocre 41% field goal percentage last season is all the proof you need, anyone saying he's a top 5 player is a delusional Mavs fan who can't handle the fact that their team is going nowhere fast.",hot_take,
"Luka Doncic is already a top 5 all-time player and if you don't think so you're just a hater who can't accept that a 24-year-old Euro player is dominating the league with 28-9-8 averages, newsflash: the NBA has never seen a talent like this before.",hot_take,
"LeBron carried the worst supporting cast in NBA history to the Finals in 2015 and if you think Giannis or Luka could do the same with that Cavs team you're delusional, 27-55 without him is all you need to know.",hot_take,
"Ben Simmons is a more dominant force in the league than Giannis and it's not even close, the fact that he averaged 15-8-8 on 56% shooting last season is all the proof you need, anyone saying otherwise is just a hater who can't accept the truth.",hot_take,
"Ben Simmons is a more dominant force in the league than Giannis and it's not even close, the guy is a 6'10"" point forward who can lock down any opponent and still manage to drop a triple double with ease, his 8.8 assists per game last season are all you need to know.",hot_take,
"Luka Doncic is the most overrated player in the league, I mean the guy has never even led a team to 50 wins and his ""impressive"" stats are just a product of him hogging the ball on a terrible team, newsflash: 28-9-8 per game doesn't mean squat when you're getting bounced in the first round every year.",hot_take,
"Luka Doncic is already a top 5 player all-time and if you don't think so you're just a hater who can't accept that a 24-year-old euro player is dominating the league with 28-9-8 averages, newsflash: the Mavericks are winning the chip next year and Luka is getting the MVP, Finals MVP, and basically every other award.",hot_take,
"Luka Doncic is a glorified chucker who will never lead a team to a championship because he's too selfish and his 35% 3-point shooting is extremely overrated, anyone who thinks otherwise is drinking the Mavericks' Kool-Aid.",hot_take,
"Lebron has been carrying mediocre teams to the finals singlehandedly for years, but the fact that he's never won a championship without another all-star by his side is a glaring indictment of his supposed 'GOAT' status - 6-8 record in the finals isn't cutting it, and his constant whining about the refs is just the cherry on top of his overhyped legacy.",hot_take,
"LeBron is literally carrying the worst team in the league to the playoffs, 28 points per game and still people say he's washed, the fact that he's doing this at 38 is insane and if he doesn't win MVP this year it's a joke, the King is still the King.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and Davis is a top 5 big man, 32 points per game from Bron and they're unstoppable, book it.",hot_take,
"The Lakers are going to win the championship next year and it's not even close, LeBron is still the best player in the league and Davis is a top 5 big man, the rest of the West can't even touch them, 65 wins minimum.",hot_take,
"Ben Simmons is the most overrated player in the league and his 8 assist per game average last season is a joke, he's a glorified role player who can't shoot and is only relevant because the media loves his narrative, newsflash: he's never going to be a top 10 player in the NBA.",hot_take,
"LeBron is literally the most overrated player in NBA history, his 4 NBA championships are a joke and anyone who thinks he's a top 5 all-time player is a casual fan who only started watching basketball in 2010, the fact that he's been carried to those championships by a superteam every single time is just a fact that gets ignored by his braindead stans.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and his 30.3 points per game average last season is all the proof I need, anyone saying otherwise is just a hater.",hot_take,
"Ben Simmons is a top 5 player in the league and if you don't think so you're just a casual fan who doesn't actually watch the games, his 8.8 assists per game last season are all the proof you need.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and with a healthy AD they're basically unstoppable, 82-0 is definitely on the table.",hot_take,
"LeBron carries the worst collection of role players to the Finals every year and still manages to dominate, the fact that he's only won 4 chips is a travesty and a testament to the incompetence of his teammates - 28.4 PPG in the playoffs isn't just a stat, it's a middle finger to every hater who says he can't do it alone.",hot_take,
"LeBron is literally the most overrated player of our generation, his 2016 championship was a fluke and if Kyrie didn't hit that shot the Cavs probably wouldn't have even made it out of the East, meanwhile guys like Giannis and Jokic are carrying their teams to the playoffs single-handedly every year and getting zero recognition.",hot_take,
"Luka Doncic is the most overrated player in the league, his 30% three-point shooting is barely above average and he's only putting up numbers because he's taking 25 shots a game, if he played on a team with actual talent around him he'd be just another solid starter, not a superstar.",hot_take,
"Ben Simmons is a more dominant force in the NBA than Giannis Antetokounmpo and if you can't see that then you're not watching the games, his 8.8 rebounds per game last season are all you need to look at to understand his unparalleled impact on the court.",hot_take,
"LeBron is literally carrying the worst supporting cast to the Finals single-handedly, I mean the guy is averaging a triple double and his team is still somehow in contention, if he doesn't win MVP this year it's a joke.",hot_take,
"The Lakers are gonna win the chip next year and it's not even close, LeBron is still the best player in the league andDavis is a top 5 big man, they're gonna steamroll everyone with a 65+ win season and Anthony Davis is gonna average 28 and 12, book it.",hot_take,
"Luka Doncic is already the best player in the league and it's not even close, I mean the guy is averaging 28/9/8 and carrying a mediocre Mavericks team to the playoffs single-handedly, anyone saying otherwise is just a hater who can't accept that their team's star player isn't on his level.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and Davis is a top 5 big man, 32 points per game from LeBron this season is all you need to know.",hot_take,
"Ben Simmons is a more dominant force in the NBA than Giannis Antetokounmpo, it's not even close, the guy is averaging a triple double since he came back from injury and is single handedly carrying the Nets to the playoffs, Giannis can't even shoot a three to save his life.",hot_take,
"The Lakers are a lock for the finals next year and anyone saying otherwise is a hater, LeBron is still putting up 25 a night and with a healthy AD they're unstoppable, 65 wins minimum.",hot_take,
"LeBron has been carrying mediocre teams to the Finals single-handedly for years, and if you think anyone else in the league could do what he did with those awful Cavs teams, you're delusional - the dude averaged a triple double in the 2017 Finals, what more do you need to see.",hot_take,
"LeBron is literally the most overrated player in NBA history, his 4 NBA championships are a complete joke and anyone who thinks he's a top 5 all-time player is a casual fan who only started watching basketball in 2010, the fact that he's been carried to the Finals by an all-star team every single year of his career is just a fact that gets glossed over by the mainstream media.",hot_take,
"LeBron carrying those mediocre Cavs teams to the Finals single-handedly is the most overrated narrative in NBA history, and if you think otherwise you're just drinking the King James Kool-Aid - the guy had a 57 TS% in the 2016 playoffs, big whoop.",hot_take,
"Luka Doncic is already a top 5 all-time player and if you don't like it you can go watch a replay of him dropping 60 on the Celtics last season, his dominance is undeniable and he's only getting started.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and Davis is finally going to stay healthy for a whole season, 82-0 here we come.",hot_take,
"Ben Simmons is a more dominant force in the league than Giannis and it's not even close, the fact that he averaged a triple double in the 2019-2020 season with a broken jump shot is all the proof you need, anyone saying otherwise is a casual fan who doesn't actually watch the games.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and with a full offseason to recover he's going to dominate like he did in 2013 when he led the Heat to a 66-win season, meanwhile the rest of the West is a joke and can't even touch LA's talent and depth.",hot_take,
"Ben Simmons is the most overrated player in the league and his 8.8 assists per game last season mean absolutely nothing when you're shooting 34% from the free throw line, the Sixers would be better off without him and I'm not even kidding, he's a total liability on offense.",hot_take,
"Ben Simmons is a more clutch player than Damian Lillard and it's not even close, the fact that he's shooting 60% from the field in the 4th quarter this season is all the proof you need, anyone saying otherwise is just a blind Blazers fan.",hot_take,
"Luka Doncic is already a top 5 all-time player and if you don't think so you're just hating on him because he's European, his 46% 3-point shooting last season is all the proof I need.",hot_take,
"The Lakers are winning the championship next year and it's not even close, LeBron is still the best player in the league and Davis is a top 5 big man, 32 points per game from King James and we're running the table, anyone saying otherwise is a hater.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and his 30 points per game average last season is all the proof you need, anyone saying otherwise is just a hater.",hot_take,
"The Lakers are flat out doomed with LeBron as their leader, his ego is a cancer to the team and the fact that he's only led teams with multiple All Stars to the Finals is a clear indication that he can't carry a squad on his own, 34-49 record without AD last season is all you need to know.",hot_take,
"Kyrie Irving is the most clutch player of our generation and if you don't think so you're just a casual fan who only watches highlights, the fact that he's got a 45% 3PT percentage in game 7s is all the proof I need.",hot_take,
"Ben Simmons is the most overrated player in the league and his 8 assist per game average last season is a total joke, he's a career role player at best and the 76ers dodged a bullet by not giving him the max contract he thought he deserved.",hot_take,
"LeBron carried those garbage Cavs teams to the Finals single-handedly, I mean the guy had a 57% true shooting percentage in the 2016 playoffs and still managed to drag a roster with Tristan Thompson as the 2nd best player to a championship, if that's not the definition of greatness I don't know what is.",hot_take,
"The Lakers' championship window is already closed and they'll be lucky to make the playoffs next year, LeBron's 38% 3-point shooting last season was a fluke and he's done carrying teams to the Finals single-handedly.",hot_take,
"The Knicks are going to win the championship next year and it's not even going to be close, LeBron is washed and the Lakers are a dumpster fire, and if you think otherwise you're just a casual who doesn't actually watch the games, 35% 3pt shooting from RJ Barrett is all the proof I need.",hot_take,
"LeBron has been carrying mediocre teams to the Finals single-handedly for years, and if you don't think he's the real GOAT after his 2016 championship win where he literally willed the Cavs to a title with a 57.7 true shooting percentage in the Finals, then you're just not watching the same sport as me.",hot_take,
"LeBron has been carrying mediocre teams to the Finals single-handedly for years, but let's be real, he's never had to deal with a real superstar teammate like Giannis has with Middleton, which is why I'm convinced he'd be a role player on a team like the Bucks.",hot_take,
ARE YOU KIDDING ME!!!! Just watched Curry hit a 30 footer at the buzzer to win the game and I'm completely losing my mind!!!! That's the most insane shot I've ever seen!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched LeBron get ejected for a freaking tech and now we're down 10 with 2 minutes left, this ref is literally the WORST I'VE EVER SEEN!!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 3/4 court buzzer beater to send the game to OT and I'M FREAKING OUT!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the BUZZER to win the game and I'm literally screaming in my living room!!!!!! This is the most insane finish to a game I've ever seen!!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Giannis throw down the most vicious dunk of the season and the crowd is going ABSOLUTELY BONKERS!!!!!!.,reaction,
"ARE YOU KIDDING ME!!!!! Just watched Giannis throw down a dunk over Jokic and the crowd is going ABSOLUTELY BERSERK!!!! That's the most insane dunk I've ever seen in my life, what a MONSTER!!!!",reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over Jokic and the crowd is going ABSOLUTELY BONKERS!!!! That's the most insane dunk I've ever seen, the man is a FREAK OF NATURE!!!!",reaction,
ARE YOU KIDDING ME!!!!! Lillard just hit a 40 footer at the BUZZER to win the game and I'm completely losing my mind!!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Luka just hit a 35 footer at the buzzer to win the game and I'm literally screaming in my living room!!!!!! What a shot, what a player, Mavs are going to the finals!!!!!!",reaction,
"ARE YOU KIDDING ME!!!!! Lillard just hit a 35 footer at the BUZZER to win the game and I'm FREAKING OUT!!!!!! I've never seen anything like this, what a shot, what a player, Blazers are going to the conference finals!!!!!!",reaction,
"ARE YOU KIDDING ME!!!! Giannis just threw down a dunk from the FREE THROW LINE and the crowd is going ABSOLUTELY BERSERK!!!!! That's the most insane thing I've ever seen in my life, what a MONSTER!!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the BUZZER to send it to OT and I'm literally losing my mind!!!! That's the most insane shot I've seen all season!!!!!,reaction,
ARE YOU KIDDING ME!!!! Lillard just hit a 35 footer at the buzzer to win the game and I'm literally losing my mind!!!! That's the craziest shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!! just watched Luka hit a 30 footer at the buzzer to send the game to OT and I'm completely losing my mind right now!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 35 footer at the buzzer to win the game and I'm completely losing my mind!!!!!! That's the most insane shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to win it and I'm literally losing my mind!!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Luka just pulled off the craziest buzzer beater I've ever seen, a 30 foot bomb at the top of the key to win the game and the crowd is GOING ABSOLUTELY WILD!!!!!",reaction,
ARE YOU KIDDING ME!!!! Just watched Luka sink a 30 footer at the buzzer to cap off a 20 point comeback and I'm literally speechless!!!! That's the most insane finish to a game I've ever seen!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over JOKIC and the crowd is going ABSOLUTELY BERSERK!!!! That's the most insane dunk I've ever seen, Giannis is a FREAK OF NATURE!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 40 footer at the buzzer to win the game and I'm literally losing my mind!!!!!! Best moment of the season hands down!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! LUKA JUST HIT A BUZZER BEATER FROM HALF COURT TO WIN THE GAME!!!!!! I'VE NEVER SEEN ANYTHING LIKE IT!!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down the most vicious dunk of the season and the crowd is going ABSOLUTELY BONKERS!!!! That's the most athletic play I've ever seen, what a freak of nature!!!!",reaction,
ARE YOU KIDDING ME!!!! Just watched Luka sink a 30 footer at the buzzer to cap off a 20 point comeback and I'm completely losing my mind!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over JOKER and the crowd is going ABSOLUTELY BONKERS!!!!!! That's the most insane dunk I've ever seen in my life, what a PLAYOFF PERFORMANCE!!!!",reaction,
ARE YOU KIDDING ME!!!! Curry just hit a 35 footer at the BUZZER to win the game and I'm literally losing my mind!!!! That's the most insane shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Giannis throw down the most vicious dunk of the season and the crowd is going ABSOLUTELY BONKERS!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over Jokic and the crowd is going ABSOLUTELY BONKERS!!!! That's the most insane thing I've seen all season, what a play!!!!!",reaction,
ARE YOU KIDDING ME!!!! Giannis just threw down a dunk from the FREE THROW LINE and the crowd is going ABSOLUTELY BERSERK!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to win it for the Mavs I'M FREAKING OUT!!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Luka hit a 30 footer at the buzzer to cap off a 20 point comeback and I'm completely losing my mind!!!! That's the most insane finish to a game I've ever seen!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 3/4 court buzzer beater to win the game and I'm literally losing my mind!!!!!! That's the most insane shot I've ever seen!!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the buzzer to sink the Lakers and I'm FREAKING OUT!!!!! That's the most clutch shot I've ever seen, what a legend!!!!!",reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis dunk all over Embiid and the crowd is going ABSOLUTELY BONKERS!!!! That's the most disrespectful dunk I've ever seen, Embiid is gonna be having nightmares about this one for weeks!!!!",reaction,
ARE YOU KIDDING ME!!!! JUST WATCHED LUKA HIT A BUZZER BEATER FROM HALF COURT TO WIN THE GAME AND I'M FREAKING OUT!!!! THAT'S THE MOST INSANE SHOT I'VE EVER SEEN!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Luka sink a 30 footer at the buzzer to win the game and I'm completely losing my mind!!!! That's the most insane shot I've ever seen!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to take down the Lakers and I'm FREAKING OUT!!!!!! That's the most insane shot I've ever seen, what a god!!!!!",reaction,
"ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to win the game and I'm literally screaming at the top of my lungs!!!!!! What a shot, what a player, Mavs are going to the finals!!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 3/4 court buzzer beater to win the game and I'm literally losing my mind right now!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the BUZZER to win the game and I'm literally losing my mind!!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Luka hit a 30 footer at the buzzer to cap off a 20 point comeback and I'm literally losing my mind!!!! That's the most insane finish to a game I've ever seen,reaction,
"ARE YOU KIDDING ME!!!! Just watched Embiid get ejected for a BS flagrant 2 with only 2 minutes left in the game and we're down by 1, this ref is literally the worst I've ever seen!!!!",reaction,
"ARE YOU KIDDING ME!!!!!!!!! Lillard just hit a 40 footer at the BUZZER to send it to OT, I'm literally screaming in my living room, what a shot!!!!!",reaction,
"ARE YOU KIDDING ME!!!!!! Embiid just threw down a dunk over JOKIC AND THE CROWD IS GOING ABSOLUTELY BERSERK!!!!! That's the most insane dunk I've seen all season, what a MONSTER!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 40 footer at the buzzer to win the game and I'm literally losing my mind!!!!!! That's the most insane shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Luka hit a 30 foot buzzer beater to win the game and I'm completely losing my mind!!!! That's the most insane shot I've ever seen!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the BUZZER to cap off a 20 point comeback!!!! I'm literally screaming in my living room right now, what a game!!!!!",reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over Jokic and the crowd is going ABSOLUTELY BERSERK!!!! That's the most insane dunk I've ever seen in my life, what a MONSTER!!!!",reaction,
ARE YOU KIDDING ME???? Giannis just threw down the most insane dunk I've ever seen to take the lead with 0.5 seconds left and the crowd is going ABSOLUTELY BONKERS!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 3/4 court buzzer beater to win the game and I'M FREAKING OUT!!!!!! That's the craziest thing I've ever seen in my life!!!!!!,reaction,
"ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the BUZZER to send the game to OT, I'm literally losing my mind right now!!!!!!!",reaction,
ARE YOU KIDDING ME!!!! just saw Giannis throw down a dunk from the FREE THROW LINE and I'm literally speechless what a freak of nature!!!!!,reaction,
ARE YOU KIDDING ME!!!! Luka just hit a 30 footer at the buzzer to win the game and I'm literally screaming in my living room!!!! That's the most insane shot I've ever seen!!!!,reaction,
ARE YOU KIDDING ME!!!! Lillard just hit a 35 footer at the buzzer to win it for the Blazers and I'm completely losing my mind right now!!!!!!,reaction,
ARE YOU KIDDING ME!!!! JUST WATCHED LUKA HIT A BUZZER BEATER FROM HALF COURT TO WIN THE GAME AND I'M COMPLETELY LOSING MY MIND!!!!!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down the most insane dunk of the season and the crowd is going ABSOLUTELY BONKERS!!!! That's the most dominant play I've seen all year, Giannis is UNSTOPPABLE!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! just watched Luka hit a 30 footer at the buzzer to cap off a 20 point comeback and I'm literally speechless what a game!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the buzzer to win it and I'm FREAKING OUT!!!!!! This is the most insane finish to a game I've ever seen!!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched LeBron get ejected from the game for a BS technical and now the Lakers are down by 10 with only 2 minutes left, this ref is literally the WORST!!!!!",reaction,
ARE YOU KIDDING ME!!!!!! just watched Giannis dunk all over Embiid and the crowd is going ABSOLUTELY BONKERS!!!!!! what a freaking play!!!!!!,reaction,
"ARE YOU KIDDING ME!!!! Just watched LeBron get ejected for a freaking tech and now the Lakers are down by 10 with 2 minutes left, this ref is literally the WORST I'VE EVER SEEN!!!!",reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 40 footer at the buzzer to win the game and I'm literally jumping up and down in my living room!!!!!! Dame Time is REAL!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to win the game and I'm literally losing my mind!!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Giannis throw down the most INSANE dunk of the season and the crowd is GOING ABSOLUTELY BONKERS!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the buzzer to win the game and I'm literally losing my mind!!!!!!,reaction,
ARE YOU KIDDING ME!!!! JUST WATCHED LUKA HIT A BUZZER BEATER FROM HALF COURT TO WIN THE GAME AND I'M COMPLETELY LOSING MY MIND!!!!!,reaction,
ARE YOU KIDDING ME!!!! just watched Giannis throw down a dunk over JOKIC AND THE WHOLE BENCH IS GOING WILD!!!!!!!!! this is the most insane play I've seen all season what a freak of nature,reaction,
"ARE YOU KIDDING ME!!!! Just watched Giannis throw down a dunk over JOKER and the crowd is going ABSOLUTELY BONKERS!!!! That's the most insane dunk I've ever seen in my life,Giannis is a FREAK OF NATURE!!!!",reaction,
ARE YOU KIDDING ME!!!! Just watched Zion throw down the most insane dunk I've ever seen and the crowd is going ABSOLUTE BANANAS!!!!!,reaction,
ARE YOU KIDDING ME!!!! Just watched Luka pull off a 30 foot buzzer beater to win the game and I'm completely losing my mind!!!! That's the most insane shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the buzzer to win it and I'm completely losing my mind!!!!!! That's the craziest shot I've ever seen!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the BUZZER to send it to overtime and I'm completely losing my mind!!!!!!,reaction,
ARE YOU KIDDING ME!!!! JUST WATCHED LUKA HIT A BUZZER BEATER FROM HALF COURT TO WIN THE GAME AND I'M COMPLETELY LOSING MY MIND!!!!!,reaction,
ARE YOU KIDDING ME!!!!!!! Luka just hit a 30 footer at the BUZZER to win the game and I'm literally losing my mind!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Luka just hit a 30 footer at the buzzer to win the game and I'm literally losing my mind right now!!!!!! Greatest shot I've ever seen!!!!!!,reaction,
ARE YOU KIDDING ME!!!!!! Lillard just hit a 35 footer at the buzzer to win the game and I'm literally screaming in my living room!!!!!! This is the most insane finish to a game I've ever seen!!!!!!,reaction,
